Date, OperationType, DocumentType, PolicyNumber, Topic
2023-11-24T03:21:07+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001606396 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:20:59+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 90909459 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:20:55+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 90585071 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:20:47+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 81195049 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:20:17+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001574453 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:20:13+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001567795 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:20:09+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001563752 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:19:54+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001546000 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:19:46+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001535318 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:19:30+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , 89856709 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:19:06+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001465272 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:19:06+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001464704 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:56+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001461594 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:49+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001459848 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:48+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001448380 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:40+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001427032 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:36+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001411666 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:28+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001385388 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:28+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001381520 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:22+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001355310 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:08+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001337012 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:06+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001335289 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:18:02+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001326281 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:33+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001288393 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:27+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001280989 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:11+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001251986 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:17:09+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001249983 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:59+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001241339 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:35+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001201044 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:29+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001183688 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:20+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001159223 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:18+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001153532 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:12+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001140263 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:16:06+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001127491 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:58+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001111828 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:52+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001104787 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:44+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0001071170 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:15:01+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0000973967 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:57+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000966599 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:41+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000925392 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:41+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0000925003 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:13+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , P0000838184 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:05+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000819918 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:14:02+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000817681 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:13:59+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000811928 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:13:58+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0000811521 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:13:42+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , P0000795966 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:13:16+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 94595663 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:13:12+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 91632449 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:59+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 93950785 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:42+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0000991825 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:38+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001206846 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:34+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 93354691 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:22+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 91108864 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:14+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 89992236 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:11:10+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001636873 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:39+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001283634 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:35+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001518703 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:31+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 90451958 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:19+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001591496 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:10:01+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , 90642406 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:57+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001214745 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:40+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001353006 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:16+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001636148 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:15+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001639747 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:15+00:00,Successfully sent, CANCELLATION_CONFIRMATION_EVENT , P0001468284 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:15+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001581709 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:15+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 80922798 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:14+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90736241 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:14+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 77088036 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:14+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001322553 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:13+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001596579 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:13+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001231650 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:13+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 91225612 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:12+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93327778 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:12+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001026693 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:12+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000825453 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:11+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000835087 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:11+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001552592 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:11+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001236042 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:10+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 80621117 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:10+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001490181 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:10+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001185016 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:09+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93960097 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:09+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 86771995 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:09+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 81554049 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:08+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001422798 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:08+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93009008 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:08+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001107104 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:07+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001236606 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:07+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94339684 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:06+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001134210 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:06+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001593930 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:06+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90121220 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:05+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 86372124 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:05+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001237066 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:05+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001510168 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:05+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001085163 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:04+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 89772764 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:04+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001155678 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:03+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001155593 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:03+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94482586 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:03+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94337508 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:02+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001307208 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:02+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000917900 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:01+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001165574 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:01+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001518492 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:01+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001233317 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:00+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 81047652 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:00+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 83871559 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:09:00+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0000987507 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:59+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001524989 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:59+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001396338 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:59+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 83514032 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:58+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001651691 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:58+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001575069 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:58+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001644176 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:58+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001500579 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90728332 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 80006280 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:57+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001652393 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:56+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94495329 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:56+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001667547 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:56+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001399712 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001664832 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001575376 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94482089 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:55+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 31160825 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:54+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001305142 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:54+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001665676 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:54+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001660676 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001607119 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001623454 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001218751 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:53+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 93992325 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:52+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 92810719 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:52+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 51620520 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:52+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 94028336 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:51+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001507648 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:51+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001182737 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:51+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001214454 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:50+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 89066732 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:50+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 41914674 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:50+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 91149947 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:49+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , P0001498914 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:49+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90042835 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-24T03:08:49+00:00,Successfully sent, CANCELLATION_NOTICE_EVENT , 90366686 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
