Date, OperationType, DocumentType, PolicyNumber
2023-11-24T13:31:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 82131657
2023-11-24T13:31:11+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001003387
2023-11-24T13:24:59+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001150633
2023-11-24T13:24:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001884493
2023-11-24T13:13:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90543711
2023-11-24T13:07:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89082435
2023-11-24T13:05:56+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001479266
2023-11-24T12:59:11+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 57484280
2023-11-24T12:57:41+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001689368
2023-11-24T12:56:26+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86696551
2023-11-24T12:54:51+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001588958
2023-11-24T12:49:19+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79285811
2023-11-24T12:47:00+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 57859865
2023-11-24T12:46:47+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93769067
2023-11-24T12:45:34+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001245303
2023-11-24T12:40:49+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000919247
2023-11-24T12:27:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93341075
2023-11-24T12:22:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89851034
2023-11-24T12:21:56+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89851034
2023-11-24T12:18:23+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001371952
2023-11-24T12:11:45+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 35988318
2023-11-24T12:09:52+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001878499
2023-11-24T12:00:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001612756
2023-11-24T11:28:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94506821
2023-11-24T11:28:05+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000977822
2023-11-24T11:25:58+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 58959277
2023-11-24T11:19:07+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87486973
2023-11-24T11:15:10+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79851237
2023-11-24T11:11:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 82130746
2023-11-24T11:05:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001515903
2023-11-24T11:00:25+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93535296
2023-11-24T10:58:26+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001136747
2023-11-24T10:56:54+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 74647900
2023-11-24T10:53:18+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 63586523
2023-11-24T10:42:03+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93371224
2023-11-24T10:39:37+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 83933097
2023-11-24T10:38:20+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 80611308
2023-11-24T10:38:18+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001600286
2023-11-24T10:37:14+00:00,Received message ,DEBT_REFERRAL_EXTENSION_LETTER_EVENT, 83933097
2023-11-24T10:34:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 89227251
2023-11-24T10:30:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86180849
2023-11-24T10:23:45+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001842146
2023-11-24T10:21:42+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001839404
2023-11-24T10:21:23+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93371224
2023-11-24T10:21:17+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001242520
2023-11-24T10:11:24+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86028650
2023-11-24T10:06:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87579013
2023-11-24T10:01:18+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001079966
2023-11-24T09:59:59+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001078894
2023-11-24T09:59:43+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79739019
2023-11-24T09:59:42+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93849684
2023-11-24T09:58:31+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93461375
2023-11-24T09:58:10+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001571884
2023-11-24T09:57:15+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87438429
2023-11-24T09:54:23+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89899687
2023-11-24T09:49:32+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94312833
2023-11-24T09:48:20+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93151319
2023-11-24T09:47:54+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001552776
2023-11-24T09:47:35+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94452570
2023-11-24T09:42:53+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89229703
2023-11-24T09:31:39+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89818058
2023-11-24T09:25:11+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 48001309
2023-11-24T09:22:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94067481
2023-11-24T09:15:31+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93998956
2023-11-24T09:14:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85678038
2023-11-24T09:13:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85678038
2023-11-24T09:12:19+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001504484
2023-11-24T09:08:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 56157157
2023-11-24T09:03:40+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81458539
2023-11-24T09:00:12+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000971928
2023-11-24T09:00:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93829272
2023-11-24T08:53:43+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001843006
2023-11-24T08:50:27+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79011951
2023-11-24T08:42:05+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93155888
2023-11-24T08:41:00+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001619641
2023-11-24T08:39:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85203725
2023-11-24T08:30:09+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80971438
2023-11-24T08:29:37+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92892300
2023-11-24T08:20:53+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 78203963
2023-11-24T03:23:58+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 34108608
2023-11-24T03:23:35+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 86137668
2023-11-24T03:23:33+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 77059392
2023-11-24T03:23:23+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 90630891
2023-11-24T03:23:21+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 87031640
2023-11-24T03:23:15+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 75989522
2023-11-24T03:23:08+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 90539944
2023-11-24T03:23:07+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 75535926
2023-11-24T03:23:07+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 86076313
2023-11-24T03:23:01+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 86666838
2023-11-24T03:22:22+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001623477
2023-11-24T03:22:02+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 41749796
2023-11-24T03:21:24+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 94277575
2023-11-24T03:21:23+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 64002258
2023-11-24T03:21:12+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 89004418
2023-11-24T03:21:11+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 81092364
2023-11-24T03:20:57+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, 75097079
2023-11-24T03:20:43+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001600605
2023-11-24T03:20:22+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001583729
2023-11-24T03:20:16+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001570643
2023-11-24T03:20:12+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001567837
2023-11-24T03:20:08+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001563662
2023-11-24T03:20:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001561631
2023-11-24T03:19:56+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001551616
2023-11-24T03:19:50+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001537708
2023-11-24T03:19:30+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001513465
2023-11-24T03:19:25+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001497125
2023-11-24T03:19:24+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001498547
2023-11-24T03:19:24+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001498598
2023-11-24T03:19:24+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001497031
2023-11-24T03:19:18+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001488435
2023-11-24T03:19:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001472408
2023-11-24T03:19:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001471330
2023-11-24T03:18:56+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001464000
2023-11-24T03:18:55+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001462950
2023-11-24T03:18:40+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001415694
2023-11-24T03:18:36+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001408912
2023-11-24T03:18:32+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001397648
2023-11-24T03:18:28+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001385000
2023-11-24T03:18:12+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001341787
2023-11-24T03:18:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001335120
2023-11-24T03:18:02+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001327337
2023-11-24T03:17:56+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001321276
2023-11-24T03:17:55+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001320177
2023-11-24T03:17:51+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001317324
2023-11-24T03:17:37+00:00,Received message ,CLAIM_DEBT_LETTER_EVENT, P0001297030
2023-11-24T03:17:15+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001255920
2023-11-24T03:17:15+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001254380
2023-11-24T03:17:01+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, 88363474
2023-11-24T03:16:42+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0001216923
2023-11-24T03:16:28+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001182197
2023-11-24T03:16:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001129314
2023-11-24T03:16:02+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001114486
2023-11-24T03:15:54+00:00,Received message ,CLAIM_DEBT_LETTER_EVENT, P0001106804
2023-11-24T03:15:54+00:00,Received message ,CLAIM_DEBT_LETTER_EVENT, P0001105663
2023-11-24T03:15:43+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001073558
2023-11-24T03:15:41+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001066836
2023-11-24T03:15:39+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001065747
2023-11-24T03:15:29+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001047999
2023-11-24T03:15:23+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001036689
2023-11-24T03:15:15+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0001005112
2023-11-24T03:15:13+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0000999803
2023-11-24T03:15:01+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000973803
2023-11-24T03:15:01+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0000967434
2023-11-24T03:14:53+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000952792
2023-11-24T03:14:47+00:00,Received message ,FOLLOW_UP_DEBT_CHASE_LETTER_EVENT, P0000947104
2023-11-24T03:14:38+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000921519
2023-11-24T03:14:36+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000919247
2023-11-24T03:14:26+00:00,Received message ,CLAIM_DEBT_LETTER_EVENT, P0000901828
2023-11-24T03:14:06+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000823538
2023-11-24T03:13:56+00:00,Received message ,FIRST_DEBT_CHASE_LETTER_EVENT, P0000810273
2023-11-24T03:12:06+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001391228
2023-11-24T03:12:02+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 90680085
2023-11-24T03:11:50+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001118068
2023-11-24T03:11:46+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001213482
2023-11-24T03:11:26+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 94235599
2023-11-24T03:11:18+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001085314
2023-11-24T03:11:00+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001570827
2023-11-24T03:10:55+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001067053
2023-11-24T03:10:51+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001102819
2023-11-24T03:10:47+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001216721
2023-11-24T03:10:27+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001498279
2023-11-24T03:10:23+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001119241
2023-11-24T03:10:13+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 93950063
2023-11-24T03:10:07+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001560094
2023-11-24T03:09:44+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001570942
2023-11-24T03:09:32+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001632102
2023-11-24T03:09:28+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001337724
2023-11-24T03:09:20+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0000814867
2023-11-24T03:09:12+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, 83713984
2023-11-24T03:09:10+00:00,Received message ,CANCELLATION_CONFIRMATION_EVENT, P0001427824
2023-11-24T03:09:10+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001390584
2023-11-24T03:09:09+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001020637
2023-11-24T03:09:09+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 90470139
2023-11-24T03:09:09+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000892104
2023-11-24T03:09:08+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001236903
2023-11-24T03:09:08+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 91497322
2023-11-24T03:09:08+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000822627
2023-11-24T03:09:07+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 94343476
2023-11-24T03:09:07+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001522744
2023-11-24T03:09:07+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001592685
2023-11-24T03:09:06+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001236672
2023-11-24T03:09:06+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000949244
2023-11-24T03:09:06+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 65663063
2023-11-24T03:09:05+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001160901
2023-11-24T03:09:05+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 91136945
2023-11-24T03:09:04+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000830635
2023-11-24T03:09:04+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001600286
2023-11-24T03:09:04+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001425360
2023-11-24T03:09:03+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001581178
2023-11-24T03:09:03+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 86007861
2023-11-24T03:09:03+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001657551
2023-11-24T03:09:02+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001158005
2023-11-24T03:09:02+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001235237
2023-11-24T03:09:02+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001220191
2023-11-24T03:09:01+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001132542
2023-11-24T03:09:01+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 49914584
2023-11-24T03:09:01+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001009634
2023-11-24T03:09:00+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 55523209
2023-11-24T03:09:00+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001165826
2023-11-24T03:09:00+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001320333
2023-11-24T03:08:59+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000942950
2023-11-24T03:08:59+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 88373070
2023-11-24T03:08:59+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 89369455
2023-11-24T03:08:58+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001023391
2023-11-24T03:08:58+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001577343
2023-11-24T03:08:57+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 90060514
2023-11-24T03:08:57+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 76163764
2023-11-24T03:08:57+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001011270
2023-11-24T03:08:57+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001661642
2023-11-24T03:08:56+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 46053195
2023-11-24T03:08:56+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93951247
2023-11-24T03:08:56+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 94309584
2023-11-24T03:08:55+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001430754
2023-11-24T03:08:55+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001235746
2023-11-24T03:08:55+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 94337020
2023-11-24T03:08:54+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000968742
2023-11-24T03:08:54+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 56500074
2023-11-24T03:08:53+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 85105382
2023-11-24T03:08:53+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001565415
2023-11-24T03:08:53+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001128705
2023-11-24T03:08:53+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001663730
2023-11-24T03:08:52+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001664980
2023-11-24T03:08:52+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001594894
2023-11-24T03:08:52+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001580844
2023-11-24T03:08:51+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001131440
2023-11-24T03:08:51+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93957642
2023-11-24T03:08:51+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 94473448
2023-11-24T03:08:50+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93261916
2023-11-24T03:08:50+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 92956374
2023-11-24T03:08:50+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001394002
2023-11-24T03:08:49+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93729166
2023-11-24T03:08:49+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 81523337
2023-11-24T03:08:49+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 79726613
2023-11-24T03:08:48+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001107760
2023-11-24T03:08:48+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001010244
2023-11-24T03:08:48+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 80611308
2023-11-24T03:08:47+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001224773
2023-11-24T03:08:47+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001664096
2023-11-24T03:08:47+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001664158
2023-11-24T03:08:46+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 91489277
2023-11-24T03:08:46+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000999870
2023-11-24T03:08:46+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0000984075
2023-11-24T03:08:45+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001287038
2023-11-24T03:08:45+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 85304313
2023-11-24T03:08:45+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93280880
2023-11-24T03:08:44+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 77074456
2023-11-24T03:08:44+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001505267
2023-11-24T03:08:44+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93992150
2023-11-24T03:08:43+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93967562
2023-11-24T03:08:43+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93735590
2023-11-24T03:08:43+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001156980
2023-11-24T03:08:42+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001524493
2023-11-24T03:08:42+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 91482276
2023-11-24T03:08:42+00:00,Received message ,CANCELLATION_NOTICE_EVENT, 93716435
2023-11-24T03:08:41+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001425644
2023-11-24T03:08:41+00:00,Received message ,CANCELLATION_NOTICE_EVENT, P0001604142
2023-11-24T02:09:39+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89802132
2023-11-24T02:09:38+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001430432
2023-11-24T02:09:38+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001550339
2023-11-24T02:09:38+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 88530846
2023-11-24T02:09:38+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001479266
2023-11-24T02:09:37+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94363707
2023-11-24T02:09:37+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93881100
2023-11-24T02:09:37+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 35949464
2023-11-24T02:09:37+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001722361
2023-11-24T02:09:36+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 80787140
2023-11-24T02:09:36+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93664738
2023-11-24T02:09:36+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 86646979
2023-11-24T02:09:36+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001705148
2023-11-24T02:09:35+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89229703
2023-11-24T02:09:35+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001720860
2023-11-24T02:09:35+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89772509
2023-11-24T02:09:34+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000977822
2023-11-24T02:09:34+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94402286
2023-11-24T02:09:34+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 75273635
2023-11-24T02:09:34+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93998956
2023-11-24T01:02:40+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000824569
2023-11-24T01:02:38+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001653250
2023-11-24T01:02:34+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 63407571
2023-11-24T01:02:32+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 86773616
2023-11-24T01:02:30+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94280602
2023-11-24T01:02:24+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 86611802
2023-11-24T01:02:22+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 30070996
2023-11-24T01:02:22+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93526131
